
Initial statistics: 11 variables; iteration 0; function evaluation 0; phase 1
Function value 4.5151026e+03; maximum gradient component mag -1.6318e+04
181 -0.09120 -1.99020e-01 |182  0.01701 -1.69817e+00 |183 -0.09117 -1.01416e+00
184 -0.78499  5.80069e-03 |185 -0.14153 -6.27484e-01 |186 -0.03789 -1.76999e+00
187  0.09961  4.24123e-01 |188  0.10574 -1.19584e+00 |189  0.11840 -4.76484e-01
190  0.02006 -5.91419e-01 |191 -0.01476  1.14415e+00 |
191 variables; iteration 120; function evaluation 134; phase 5
Function value 2.1568992e+03; maximum gradient component mag -1.9350e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.06615 -9.47186e-01 |  2 -0.19805  2.81340e-02 |  3  0.14411  4.86500e-01
  4 -0.09693  1.22240e-01 |  5 -0.27703 -3.58758e-02 |  6 -0.62848 -3.66572e-01
  7 -0.01648 -3.75928e-02 |  8 -0.16265  3.79362e-01 |  9 -0.16400 -5.19878e-01
 10  0.09260 -5.61220e-01 | 11 -0.38838  5.60633e-01 | 12 -0.57033 -4.30097e-01
 13  0.01445  1.58055e+00 | 14 -0.00010  4.26423e-05 | 15 -0.00011  5.56981e-05
 16 -0.00013  7.31746e-05 | 17 -0.00015  9.63284e-05 | 18 -0.00017  1.26664e-04
 19 -0.00019  1.65927e-04 | 20 -0.00022  2.16058e-04 | 21 -0.00024  2.79076e-04
 22 -0.00027  3.56912e-04 | 23 -0.00031  4.51341e-04 | 24 -0.00034  5.64486e-04
 25 -0.00038  7.00050e-04 | 26 -0.00043  8.64184e-04 | 27 -0.00047  1.06494e-03
 28 -0.00053  1.31125e-03 | 29 -0.00059  1.61384e-03 | 30 -0.00065  2.05147e-03
 31 -0.00072  2.51880e-03 | 32 -0.00080  3.08562e-03 | 33 -0.00089  3.76994e-03
 34 -0.00098  4.59182e-03 | 35 -0.00109  5.57272e-03 | 36 -0.00121  6.73471e-03
 37 -0.00134  8.09831e-03 | 38 -0.00149  9.68041e-03 | 39 -0.00165  1.14908e-02
 40 -0.00183  1.35260e-02 | 41 -0.00203  1.57617e-02 | 42 -0.00225  1.81436e-02
 43 -0.00250  2.05759e-02 | 44 -0.00278  2.29080e-02 | 45 -0.00309  2.49208e-02
 46 -0.00345  2.63153e-02 | 47 -0.00384  2.67121e-02 | 48 -0.00429  2.56690e-02
 49 -0.00479  2.27256e-02 | 50 -0.00537  1.74888e-02 | 51 -0.00601  9.77656e-03
 52 -0.00675 -1.58755e-04 | 53 -0.00757 -1.12910e-02 | 54 -0.00848 -2.13783e-02
 55 -0.00947 -2.70349e-02 | 56 -0.01051 -2.41489e-02 | 57 -0.01157 -9.67049e-03
 58 -0.01264  1.54793e-02 | 59 -0.01372  4.58410e-02 | 60 -0.01487  7.08507e-02
 61 -0.01607  7.87186e-02 | 62 -0.01738  6.23079e-02 | 63 -0.01875  2.25654e-02
 64 -0.02000 -2.72175e-02 | 65 -0.02092 -6.62074e-02 | 66 -0.02128 -7.81530e-02
 67 -0.02086 -5.82239e-02 | 68 -0.01955 -1.60591e-02 | 69 -0.01731  2.25351e-02
 70 -0.01426  3.63492e-02 | 71 -0.01063  4.44629e-02 | 72 -0.00733  5.27428e-02
 73 -0.00568  5.85991e-02 | 74 -0.00644  5.82926e-02 | 75 -0.00844  4.63431e-02
 76 -0.00900  1.74126e-02 | 77 -0.00573  2.64355e-03 | 78  0.00066  4.57182e-02
 79  0.00763  6.87126e-02 | 80  0.01478  8.05770e-03 | 81  0.01723  6.49549e-02
 82  0.01041 -1.38395e-01 | 83 -0.00493  3.45917e-02 | 84  0.17027  4.15240e-01
 85  0.14671 -1.19299e-01 | 86 -0.10509  6.11800e-02 | 87 -0.13059 -3.27268e-01
 88 -0.09309 -2.19300e-01 | 89 -0.00371 -3.45770e-01 | 90 -0.14258  1.12105e-01
 91  0.07363 -2.66421e-01 | 92  0.12652  2.65242e-01 | 93 -0.01757  4.86288e-01
 94  0.05107 -3.32195e-01 | 95  0.11875 -1.51189e-01 | 96  0.04084  3.57786e-01
 97 -0.01146  4.50688e-01 | 98  0.07661  4.22768e-02 | 99  0.03621 -4.79342e-01
100 -0.05681 -1.07908e-01 |101  0.05985 -1.59213e-03 |102  0.00130 -1.98307e-01
103 -0.03603 -1.79610e-01 |104  0.02185 -4.05314e-01 |105  0.09743 -3.86246e-01
106 -0.02571  6.11856e-02 |107  0.00522 -6.89856e-02 |108 -0.00470 -7.60903e-02
109 -0.06402  1.63487e-03 |110 -0.10286 -3.67934e-02 |111 -0.05133 -2.84632e-02
112  0.01838  2.97108e-01 |113  0.05239 -1.07746e-01 |114  0.02738 -5.06666e-01
115 -0.04723 -2.05898e-01 |116 -0.06141 -5.27765e-02 |117 -0.05478 -7.74334e-02
118  0.08026  2.30364e-01 |119 -0.12559 -2.43283e-01 |120  0.04425 -2.03738e-01
121 -0.12843  2.83448e-01 |122  0.16190  2.56859e-01 |123 -0.10756 -2.97458e-01
124  0.07590  1.00298e-01 |125 -0.16026 -3.35601e-01 |126 -0.16857  5.69377e-02
127  0.16494 -2.71251e-01 |128  0.04781 -2.20341e-01 |129 -0.63573 -5.18690e-02
130 -0.12644  7.13806e-02 |131 -0.43442 -7.12331e-02 |132  0.00805  3.60109e-02
133 -0.36822 -2.69732e-01 |134 -0.27799 -3.21490e-02 |135 -0.37095  3.89235e-02
136 -0.66207 -3.42896e-02 |137  0.28401  7.79126e-02 |138 -0.00001 -3.30768e-08
139  0.05207 -9.54480e-02 |140 -0.49726 -3.23940e-03 |141 -0.51974 -3.72954e-03
142  0.06840 -8.27157e-02 |143 -0.76609 -1.35249e-04 |144 -0.08642 -7.12348e-02
145 -0.00189  1.33135e-01 |146 -0.03685  1.06255e-01 |147  0.21670  7.15369e-01
148  0.00025  3.41063e-07 |149 -0.02625 -1.93504e+00 |150  0.21270 -3.51536e-01
151  0.00058  9.49161e-07 |152 -0.03690  3.20048e-01 |153 -0.47786  3.05701e-01
154 -0.33919 -3.37846e-03 |155 -0.56366 -1.73961e-02 |156 -0.09932 -2.25041e-01
157 -0.49896  4.23563e-02 |158  0.33416  5.03809e-02 |159 -0.53979  2.29898e-01
160  0.01160  4.38851e-01 |161 -0.12149  7.07453e-01 |162  0.02377  4.16361e-01
163 -0.02862 -1.09999e-02 |164 -0.01846 -3.45412e-02 |165 -0.16901  7.94139e-01
166 -0.01541 -9.90157e-01 |167  0.12231 -9.21441e-01 |168 -0.04489  8.13796e-01
169  0.11088 -2.38330e-01 |170  0.09728  3.54214e-02 |171 -0.46204 -3.06124e-02
172 -0.18757  9.03040e-03 |173  0.10951 -2.90885e-01 |174  0.04458  4.84105e-02
175  0.00588 -6.41549e-02 |176  0.11150 -9.92591e-01 |177  0.09374 -5.39730e-01
178  0.08080  2.83207e-01 |179 -0.05125  6.48329e-01 |180 -0.07345  1.68157e-01
181 -0.09371 -3.26684e-01 |182  0.01531 -3.05241e-01 |183 -0.09097 -1.42996e-01
184 -0.78789 -1.49789e-03 |185 -0.13632 -1.54281e-02 |186 -0.03737 -3.32016e-01
187  0.09922  6.54963e-02 |188  0.10583 -2.19900e-01 |189  0.11858 -2.08530e-01
190  0.02005 -2.00903e-01 |191 -0.01504  3.76717e-01 |
191 variables; iteration 140; function evaluation 171; phase 5
Function value 2.1565815e+03; maximum gradient component mag 1.3230e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.06445  1.58450e+00 |  2 -0.19801  1.53850e-01 |  3  0.14420 -1.37983e+00
  4 -0.09703 -6.32359e-01 |  5 -0.27710  1.38047e-01 |  6 -0.62815  3.09195e-01
  7 -0.01492  2.09983e-02 |  8 -0.16304 -8.51531e-01 |  9 -0.16453  5.24353e-01
 10  0.09379  2.13480e-01 | 11 -0.38944 -6.25802e-01 | 12 -0.56954  1.08039e+00
 13  0.01479 -1.85437e-01 | 14 -0.00079 -1.18867e-01 | 15 -0.00084 -1.25827e-01
 16 -0.00089 -1.31516e-01 | 17 -0.00093 -1.35410e-01 | 18 -0.00096 -1.36939e-01
 19 -0.00098 -1.35508e-01 | 20 -0.00097 -1.30554e-01 | 21 -0.00095 -1.21600e-01
 22 -0.00090 -1.08322e-01 | 23 -0.00083 -9.05829e-02 | 24 -0.00074 -6.83894e-02
 25 -0.00062 -4.18332e-02 | 26 -0.00049 -1.12153e-02 | 27 -0.00034  2.25964e-02
 28 -0.00019  5.78218e-02 | 29 -0.00005  9.16113e-02 | 30  0.00012  1.31982e-01
 31  0.00015  1.49533e-01 | 32  0.00007  1.49981e-01 | 33 -0.00015  1.27435e-01
 34 -0.00054  7.72909e-02 | 35 -0.00111 -1.90584e-03 | 36 -0.00184 -1.06224e-01
 37 -0.00265 -2.24017e-01 | 38 -0.00344 -3.34552e-01 | 39 -0.00404 -4.08810e-01
 40 -0.00425 -4.13947e-01 | 41 -0.00393 -3.22852e-01 | 42 -0.00304 -1.28196e-01
 43 -0.00175  1.42170e-01 | 44 -0.00048  4.16479e-01 | 45  0.00018  5.87920e-01
 46 -0.00039  5.51822e-01 | 47 -0.00238  2.70489e-01 | 48 -0.00526 -1.61464e-01
 49 -0.00769 -5.09424e-01 | 50 -0.00823 -5.13007e-01 | 51 -0.00663 -1.21049e-01
 52 -0.00489  3.12546e-01 | 53 -0.00620  2.12469e-01 | 54 -0.01070 -4.52338e-01
 55 -0.01304 -7.12047e-01 | 56 -0.00997  4.24285e-02 | 57 -0.00898  4.39223e-01
 58 -0.01367 -2.17193e-01 | 59 -0.01221  2.90646e-01 | 60 -0.00960  1.03523e+00
 61 -0.02239 -1.18747e+00 | 62 -0.02459 -1.38874e+00 | 63 -0.01035  1.62113e+00
 64 -0.01891  1.29364e-01 | 65 -0.02600 -1.13303e+00 | 66 -0.01633  8.41596e-01
 67 -0.01832  3.77871e-01 | 68 -0.02025 -2.26539e-01 | 69 -0.01594  2.12401e-01
 70 -0.01402 -2.39796e-04 | 71 -0.00998  7.94389e-02 | 72 -0.00723 -2.15127e-02
 73 -0.00563 -3.20506e-02 | 74 -0.00638 -3.47231e-02 | 75 -0.00838 -4.52556e-02
 76 -0.00819  6.27585e-02 | 77 -0.00489  5.02930e-02 | 78 -0.00027 -2.14063e-01
 79  0.00853  1.20444e-01 | 80  0.01432 -1.12957e-01 | 81  0.01609 -4.66307e-02
 82  0.01300  4.12672e-01 | 83 -0.00436  1.01024e-01 | 84  0.16843 -1.57411e-01
 85  0.14782  5.01698e-01 | 86 -0.10646  3.29006e-02 | 87 -0.12964  4.78040e-01
 88 -0.09284  5.42347e-01 | 89 -0.00371  4.69916e-01 | 90 -0.14352 -4.49266e-02
 91  0.07359  3.48411e-01 | 92  0.12631 -3.89639e-01 | 93 -0.01845 -6.17249e-01
 94  0.05124  3.29262e-01 | 95  0.11861  5.70345e-02 | 96  0.04057 -4.90632e-01
 97 -0.01207 -6.06990e-01 | 98  0.07653 -2.20265e-01 | 99  0.03639  4.51115e-01
100 -0.05679  1.70424e-01 |101  0.05967 -1.34912e-01 |102  0.00139  9.05432e-02
103 -0.03593  2.66559e-01 |104  0.02203  3.17929e-01 |105  0.09769  3.28246e-01
106 -0.02584 -1.51870e-01 |107  0.00555  1.62390e-02 |108 -0.00448 -6.93764e-02
109 -0.06390 -3.69176e-02 |110 -0.10284 -4.34539e-02 |111 -0.05063  3.75625e-02
112  0.01795 -5.93363e-01 |113  0.05258 -1.52303e-01 |114  0.02779  2.65457e-01
115 -0.04711  9.07307e-02 |116 -0.06153 -1.06269e-01 |117 -0.05459 -1.00591e-01
118  0.08005 -6.30581e-01 |119 -0.12483  1.90184e-01 |120  0.04447  1.83589e-01
121 -0.13023 -3.57049e-01 |122  0.16185  1.00014e-01 |123 -0.10647  6.46348e-01
124  0.07567  2.35131e-01 |125 -0.15888  5.79599e-01 |126 -0.16915 -1.25195e-01
127  0.16544  1.51460e+00 |128  0.04862  7.81931e-01 |129 -0.63455  2.57007e-01
130 -0.12634  2.38802e-01 |131 -0.43461 -8.62335e-02 |132  0.00421 -1.76051e-02
133 -0.36888  4.31610e-01 |134 -0.27734  1.85448e-02 |135 -0.37280  8.45771e-03
136 -0.65339  6.91939e-02 |137  0.28374 -3.80002e+00 |138 -0.00000 -2.17443e-08
139  0.05191  1.32305e+01 |140 -0.26330 -1.17373e+00 |141 -0.22017  5.76339e-01
142  0.06986 -2.01291e-01 |143 -0.76568  5.03982e-04 |144 -0.08527  1.62349e-01
145 -0.01172 -3.59637e-01 |146 -0.03300 -4.34205e-01 |147  0.21734 -8.81735e-01
148  0.00023  2.34060e-07 |149 -0.02589  2.38006e+00 |150  0.21322  1.12636e+00
151  0.00052  6.56197e-07 |152 -0.03671 -1.38820e+00 |153 -0.47658  4.45079e+00
154 -0.14287 -2.28993e-03 |155 -0.54222 -2.21721e-01 |156 -0.09917  1.47184e+00
157 -0.49987  6.11912e-02 |158  0.33381 -1.83701e-01 |159 -0.54163 -2.31650e-01
160  0.00905 -6.83560e-01 |161 -0.12136 -8.60614e-01 |162  0.02372 -2.99937e-01
163 -0.02536  3.66512e-02 |164 -0.01786  2.24008e-01 |165 -0.16951 -2.78174e-01
166 -0.01512  3.57390e-01 |167  0.12291  5.75594e-01 |168 -0.04441 -4.72276e-01
169  0.10935  2.90768e-01 |170  0.09731 -1.30974e-02 |171 -0.42042  1.10999e-01
172 -0.18434  4.99702e-03 |173  0.10983  3.66784e-01 |174  0.04470 -2.27500e-01
175  0.00587  3.86262e-02 |176  0.11160  1.75963e+00 |177  0.09356  1.46862e+00
178  0.08235 -1.83341e-01 |179 -0.05120 -1.03726e+00 |180 -0.07359 -5.00224e-01
181 -0.09179  5.42308e-01 |182  0.01917  5.28313e-01 |183 -0.08864  8.58341e-01
184 -0.78689  3.99653e-03 |185 -0.14501  9.44050e-02 |186 -0.03754  5.56034e-01
187  0.09839  1.05367e-02 |188  0.10588  2.39604e-01 |189  0.11891  2.52356e-01
190  0.02254  6.61706e-01 |191 -0.01378 -2.06797e-01 |
191 variables; iteration 160; function evaluation 210; phase 5
Function value 2.1562666e+03; maximum gradient component mag -3.3860e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.06625 -2.60366e-01 |  2 -0.19786 -5.76274e-01 |  3  0.14416  5.16483e-01
  4 -0.09703 -2.45217e-01 |  5 -0.27733 -2.27174e-01 |  6 -0.62838  3.34581e-02
  7 -0.01645  3.77651e-01 |  8 -0.16240  5.35554e-01 |  9 -0.16394 -1.03801e+00
 10  0.09249 -2.21777e-01 | 11 -0.38879  1.45052e-01 | 12 -0.57037 -1.07106e+00
 13  0.01436 -3.38602e+00 | 14 -0.00066 -9.62880e-02 | 15 -0.00074 -1.07831e-01
 16 -0.00083 -1.19787e-01 | 17 -0.00091 -1.31726e-01 | 18 -0.00100 -1.43045e-01
 19 -0.00108 -1.52947e-01 | 20 -0.00115 -1.60459e-01 | 21 -0.00120 -1.64484e-01
 22 -0.00123 -1.63900e-01 | 23 -0.00123 -1.57656e-01 | 24 -0.00119 -1.44775e-01
 25 -0.00111 -1.24194e-01 | 26 -0.00098 -9.47788e-02 | 27 -0.00080 -5.57819e-02
 28 -0.00058 -7.54671e-03 | 29 -0.00031  4.81304e-02 | 30  0.00006  1.23034e-01
 31  0.00032  1.82089e-01 | 32  0.00053  2.31428e-01 | 33  0.00062  2.63297e-01
 34  0.00056  2.71240e-01 | 35  0.00034  2.52225e-01 | 36 -0.00004  2.08423e-01
 37 -0.00053  1.47865e-01 | 38 -0.00106  8.29944e-02 | 39 -0.00156  2.69162e-02
 40 -0.00197 -1.14825e-02 | 41 -0.00230 -3.14597e-02 | 42 -0.00259 -4.10452e-02
 43 -0.00292 -5.34260e-02 | 44 -0.00336 -7.94444e-02 | 45 -0.00391 -1.20514e-01
 46 -0.00454 -1.67152e-01 | 47 -0.00510 -1.97393e-01 | 48 -0.00542 -1.77258e-01
 49 -0.00540 -8.68375e-02 | 50 -0.00526  3.43895e-02 | 51 -0.00574  5.56105e-02
 52 -0.00681 -1.49729e-02 | 53 -0.00664  1.53992e-01 | 54 -0.00722  2.04973e-01
 55 -0.01104 -3.21409e-01 | 56 -0.01227 -3.57380e-01 | 57 -0.01053  1.75950e-01
 58 -0.01350 -1.56015e-01 | 59 -0.01675 -5.38502e-01 | 60 -0.01216  5.80376e-01
 61 -0.01312  6.37620e-01 | 62 -0.01547  4.22751e-01 | 63 -0.02043 -3.22695e-01
 64 -0.02022 -8.59256e-02 | 65 -0.01970  1.58895e-01 | 66 -0.02137 -1.15785e-01
 67 -0.01989  1.14485e-01 | 68 -0.01918  3.40204e-02 | 69 -0.01647  1.61951e-01
 70 -0.01503 -1.40578e-01 | 71 -0.01054  2.87660e-02 | 72 -0.00756 -2.67456e-02
 73 -0.00589 -2.15413e-02 | 74 -0.00665 -2.39179e-02 | 75 -0.00854 -1.32919e-02
 76 -0.00878  2.10817e-02 | 77 -0.00554  7.72397e-03 | 78  0.00161  1.81866e-01
 79  0.00692 -7.35676e-02 | 80  0.01540  6.23614e-02 | 81  0.01728  7.22272e-03
 82  0.01051 -2.33190e-01 | 83 -0.00499 -1.15007e-01 | 84  0.17026 -6.58590e-03
 85  0.14703 -3.56932e-01 | 86 -0.10520  2.62166e-02 | 87 -0.13017 -2.06041e-01
 88 -0.09320 -3.05867e-01 | 89 -0.00341 -2.13253e-01 | 90 -0.14271  5.49199e-02
 91  0.07383 -1.93871e-01 | 92  0.12671  1.14741e-01 | 93 -0.01745  3.29092e-01
 94  0.05144 -1.43978e-01 | 95  0.11908 -3.94925e-02 | 96  0.04111  2.49745e-01
 97 -0.01123  3.18546e-01 | 98  0.07691  1.11867e-01 | 99  0.03647 -2.22810e-01
100 -0.05686 -1.26861e-01 |101  0.05989  1.62093e-02 |102  0.00141 -5.56135e-02
103 -0.03620 -1.81914e-01 |104  0.02191 -1.79345e-01 |105  0.09734 -2.97493e-01
106 -0.02589  3.63274e-02 |107  0.00508 -5.99763e-02 |108 -0.00477  3.96902e-02
109 -0.06426 -1.40331e-02 |110 -0.10283  1.26396e-02 |111 -0.05141 -7.89254e-02
112  0.01841  2.90080e-01 |113  0.05218  4.73076e-02 |114  0.02741 -1.22769e-01
115 -0.04737 -6.52017e-02 |116 -0.06150  1.82458e-02 |117 -0.05469  3.61528e-02
118  0.08020  2.54964e-01 |119 -0.12546 -7.16462e-02 |120  0.04420 -3.02245e-02
121 -0.12882  2.41326e-01 |122  0.16173  1.60849e-01 |123 -0.10774 -3.44495e-01
124  0.07568 -1.50215e-01 |125 -0.16063 -3.45971e-01 |126 -0.16864  4.05487e-02
127  0.16484 -5.29205e-01 |128  0.04741 -2.51517e-01 |129 -0.63455  1.43851e-01
130 -0.12641 -3.91999e-01 |131 -0.43369  3.59495e-02 |132  0.00699  1.01315e-02
133 -0.36814 -1.46262e-01 |134 -0.27784 -1.73776e-02 |135 -0.37390 -7.82550e-02
136 -0.66518 -4.37778e-02 |137  0.25242 -2.27258e-02 |138  0.00000  8.03053e-09
139  0.03248  8.35150e-03 |140 -0.12426 -2.84484e-01 |141 -0.37979  1.68144e-02
142  0.06855  2.78283e-01 |143 -0.76548 -1.61087e-04 |144 -0.08627 -1.35770e-01
145 -0.00266  2.58914e-01 |146 -0.03622  3.20131e-01 |147  0.21661  2.29642e-01
148  0.00016 -7.65725e-08 |149 -0.02625 -7.27189e-01 |150  0.21282 -1.09993e+00
151  0.00034 -2.14292e-07 |152 -0.03679  1.49252e+00 |153 -0.47384 -2.23634e+00
154  0.50800  3.22155e-03 |155 -0.48328  1.44490e-01 |156 -0.09941 -1.63691e+00
157 -0.49892 -8.58513e-02 |158  0.33483  3.13633e-01 |159 -0.54096 -5.10601e-02
160  0.01112  3.69758e-01 |161 -0.12130  4.86804e-01 |162  0.02369 -4.17195e-02
163 -0.02718 -8.04139e-02 |164 -0.01859 -3.12898e-01 |165 -0.16923 -6.18897e-01
166 -0.01541  7.26224e-01 |167  0.12138  9.11900e-01 |168 -0.04672 -1.14196e+00
169  0.11238 -9.28869e-02 |170  0.06107  1.11972e-01 |171 -0.50543 -8.63420e-02
172 -0.20137  1.13690e-02 |173  0.10951 -2.13422e-01 |174  0.04396 -1.40273e-01
175  0.00551 -2.16922e-01 |176  0.11141 -9.83808e-01 |177  0.09382 -1.02961e+00
178  0.08061  4.43416e-02 |179 -0.05134  6.23848e-01 |180 -0.07339  9.93632e-02
181 -0.09403 -2.62025e-01 |182  0.01620 -2.57438e-01 |183 -0.09196 -4.66974e-01
184 -0.77068  1.29927e-03 |185 -0.13793 -3.16930e-02 |186 -0.03705 -4.53781e-01
187  0.09821 -6.02497e-02 |188  0.10585 -2.30356e-01 |189  0.11865 -1.21946e-01
190  0.02085  4.13104e-02 |191 -0.01450  3.98401e-01 |
191 variables; iteration 180; function evaluation 242; phase 5
Function value 2.1562543e+03; maximum gradient component mag 1.5892e-01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.06602 -1.66539e-02 |  2 -0.19789  1.81209e-02 |  3  0.14414  5.54009e-03
  4 -0.09697  8.61578e-03 |  5 -0.27719  3.04132e-03 |  6 -0.62836 -1.08067e-02
  7 -0.01623 -7.52095e-03 |  8 -0.16257  2.61453e-03 |  9 -0.16403  1.00514e-02
 10  0.09278 -1.00895e-02 | 11 -0.38900  1.27614e-02 | 12 -0.57009  1.72389e-02
 13  0.01450  1.19731e-01 | 14 -0.00012 -3.51974e-03 | 15 -0.00013 -3.51658e-03
 16 -0.00015 -3.21746e-03 | 17 -0.00016 -2.59997e-03 | 18 -0.00018 -1.70261e-03
 19 -0.00019 -6.41569e-04 | 20 -0.00021  3.91736e-04 | 21 -0.00024  1.16412e-03
 22 -0.00027  1.46737e-03 | 23 -0.00030  1.20106e-03 | 24 -0.00034  4.35773e-04
 25 -0.00039 -5.67512e-04 | 26 -0.00044 -1.37664e-03 | 27 -0.00049 -1.47560e-03
 28 -0.00054 -4.89693e-04 | 29 -0.00058  1.50439e-03 | 30 -0.00064  3.87615e-03
 31 -0.00070  5.14357e-03 | 32 -0.00079  4.35049e-03 | 33 -0.00090  1.69273e-03
 34 -0.00101 -9.03217e-04 | 35 -0.00112 -8.65802e-04 | 36 -0.00123  2.36849e-03
 37 -0.00135  5.44069e-03 | 38 -0.00152  3.36318e-03 | 39 -0.00173 -4.18325e-03
 40 -0.00196 -9.86581e-03 | 41 -0.00215 -6.73933e-03 | 42 -0.00235 -5.39906e-04
 43 -0.00263 -2.66954e-03 | 44 -0.00292 -3.43893e-03 | 45 -0.00315  1.23044e-02
 46 -0.00349  1.52320e-02 | 47 -0.00402 -8.21153e-03 | 48 -0.00444 -4.28731e-03
 49 -0.00486  6.44797e-03 | 50 -0.00551 -1.22010e-02 | 51 -0.00602  3.42174e-03
 52 -0.00668  7.70026e-03 | 53 -0.00747  2.57921e-03 | 54 -0.00833 -2.11734e-04
 55 -0.00928  6.21366e-05 | 56 -0.01029  9.08299e-03 | 57 -0.01150 -4.61148e-03
 58 -0.01267  5.44652e-04 | 59 -0.01393 -3.39126e-03 | 60 -0.01520 -4.31899e-03
 61 -0.01640  3.81624e-03 | 62 -0.01767 -4.75999e-03 | 63 -0.01875  8.15301e-03
 64 -0.01981 -2.55357e-03 | 65 -0.02056 -9.44516e-03 | 66 -0.02078  4.54188e-03
 67 -0.02050 -4.34560e-03 | 68 -0.01936  1.99267e-03 | 69 -0.01727  7.99920e-03
 70 -0.01432 -1.82071e-04 | 71 -0.01067  1.06413e-02 | 72 -0.00749 -6.75974e-03
 73 -0.00583 -3.17797e-03 | 74 -0.00658 -1.72724e-03 | 75 -0.00849  2.48673e-03
 76 -0.00885  1.13961e-02 | 77 -0.00555  1.59045e-03 | 78  0.00057 -2.74196e-03
 79  0.00739 -2.21952e-03 | 80  0.01488  1.91723e-03 | 81  0.01678  6.04839e-03
 82  0.01122  6.77628e-04 | 83 -0.00474 -1.71128e-03 | 84  0.16949  1.17556e-02
 85  0.14725  2.89542e-03 | 86 -0.10575  5.75506e-04 | 87 -0.13010 -3.73794e-03
 88 -0.09307 -9.64245e-04 | 89 -0.00360 -4.32105e-03 | 90 -0.14304  9.86337e-04
 91  0.07368 -4.47923e-03 | 92  0.12653  2.47467e-03 | 93 -0.01781  5.05692e-03
 94  0.05136 -6.81955e-03 | 95  0.11892 -5.82234e-03 | 96  0.04094  3.01045e-03
 97 -0.01148  5.37519e-03 | 98  0.07680  1.51908e-03 | 99  0.03642 -3.18756e-03
100 -0.05688  2.51207e-03 |101  0.05974  6.47608e-03 |102  0.00134  8.43200e-04
103 -0.03612 -3.05196e-04 |104  0.02187 -3.57134e-03 |105  0.09741 -2.63785e-03
106 -0.02594  6.76948e-04 |107  0.00521 -3.40157e-03 |108 -0.00471 -5.39139e-03
109 -0.06409 -2.48601e-03 |110 -0.10278 -2.24462e-03 |111 -0.05101 -2.71843e-03
112  0.01831 -2.88456e-03 |113  0.05234 -9.70996e-03 |114  0.02755 -1.31387e-02
115 -0.04724 -5.03304e-03 |116 -0.06143 -1.89571e-03 |117 -0.05462 -2.95892e-03
118  0.08022 -2.51661e-03 |119 -0.12522 -4.47976e-03 |120  0.04432 -6.79745e-03
121 -0.12926  1.28876e-03 |122  0.16177  5.32107e-03 |123 -0.10725 -2.50351e-03
124  0.07575  5.90148e-03 |125 -0.15991 -2.76005e-03 |126 -0.16863  1.24132e-03
127  0.16521  1.44000e-02 |128  0.04771  1.68584e-03 |129 -0.63540 -2.74131e-03
130 -0.12648  1.24402e-02 |131 -0.43391 -8.91938e-04 |132  0.00598 -7.39600e-05
133 -0.36884 -2.92576e-03 |134 -0.27767 -3.80678e-04 |135 -0.37269  2.32157e-03
136 -0.65971 -1.79892e-04 |137  0.25101 -4.74474e-02 |138  0.00000  1.00611e-08
139  0.03150  1.58918e-01 |140 -0.11913  5.02962e-03 |141 -0.38694  8.00417e-03
142  0.06900 -8.75398e-04 |143 -0.76603  2.50331e-06 |144 -0.08593 -2.30459e-03
145 -0.00573  2.28156e-03 |146 -0.03542  2.50784e-03 |147  0.21670  2.85852e-02
148  0.00016 -9.32470e-08 |149 -0.02621 -5.48308e-02 |150  0.21290  1.68010e-02
151  0.00033 -2.60494e-07 |152 -0.03681 -2.65845e-02 |153 -0.47466 -7.69760e-02
154  0.50998  3.24172e-03 |155 -0.50055 -1.46305e-03 |156 -0.09923  2.74666e-02
157 -0.49941  2.22193e-03 |158  0.33417 -6.61771e-03 |159 -0.54072  3.47030e-03
160  0.01043  3.48943e-03 |161 -0.12139  6.90701e-03 |162  0.02360  1.53219e-02
163 -0.02689  2.61310e-03 |164 -0.01842  7.03101e-03 |165 -0.16926  3.77844e-02
166 -0.01540 -4.34461e-02 |167  0.12139 -8.41373e-02 |168 -0.04671  8.93859e-02
169  0.11025 -3.16932e-03 |170  0.05541 -1.02115e-02 |171 -0.47099  6.09780e-04
172 -0.19838 -2.25422e-03 |173  0.10961 -5.17440e-03 |174  0.04391  1.56943e-02
175  0.00550  1.20017e-02 |176  0.11147 -5.69945e-03 |177  0.09376  1.18609e-02
178  0.08137  5.78382e-03 |179 -0.05130  2.95413e-03 |180 -0.07343  3.64044e-03
181 -0.09310 -5.69152e-03 |182  0.01718 -1.67514e-03 |183 -0.09105 -1.82059e-03
184 -0.78781  2.04012e-04 |185 -0.14035 -9.20276e-05 |186 -0.03721  5.02449e-03
187  0.09815  3.58119e-03 |188  0.10586 -1.97961e-03 |189  0.11873 -2.63956e-03
190  0.01971 -8.58282e-03 |191 -0.01528 -4.35497e-04 |
191 variables; iteration 200; function evaluation 277; phase 5
Function value 2.1562536e+03; maximum gradient component mag -4.4174e-01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
